Date,Ret1,Ret2,Ret3,Ret4
2008-07-15,11229.019531,11100.540039,11055.19043,10962.540039
2008-07-16,11100.540039,11055.19043,10962.540039,11239.280273
2008-07-17,11055.19043,10962.540039,11239.280273,11446.660156
2008-07-18,10962.540039,11239.280273,11446.660156,11496.570313
2008-07-21,11239.280273,11446.660156,11496.570313,11467.339844
2008-07-22,11446.660156,11496.570313,11467.339844,11602.5
2008-07-23,11496.570313,11467.339844,11602.5,11632.379883
2008-07-24,11467.339844,11602.5,11632.379883,11349.280273
2008-07-25,11602.5,11632.379883,11349.280273,11370.69043
2008-07-28,11632.379883,11349.280273,11370.69043,11131.080078
2008-07-29,11349.280273,11370.69043,11131.080078,11397.55957
2008-07-30,11370.69043,11131.080078,11397.55957,11583.69043
2008-07-31,11131.080078,11397.55957,11583.69043,11378.019531
2008-08-01,11397.55957,11583.69043,11378.019531,11326.320313
2008-08-04,11583.69043,11378.019531,11326.320313,11284.150391
2008-08-05,11378.019531,11326.320313,11284.150391,11615.769531
2008-08-06,11326.320313,11284.150391,11615.769531,11656.070313
2008-08-07,11284.150391,11615.769531,11656.070313,11431.429688
2008-08-08,11615.769531,11656.070313,11431.429688,11734.320313
2008-08-11,11656.070313,11431.429688,11734.320313,11782.349609
2008-08-12,11431.429688,11734.320313,11782.349609,11642.469727
2008-08-13,11734.320313,11782.349609,11642.469727,11532.959961
2008-08-14,11782.349609,11642.469727,11532.959961,11615.929688
2008-08-15,11642.469727,11532.959961,11615.929688,11659.900391
2008-08-18,11532.959961,11615.929688,11659.900391,11479.389648
2008-08-19,11615.929688,11659.900391,11479.389648,11348.549805
2008-08-20,11659.900391,11479.389648,11348.549805,11417.429688
2008-08-21,11479.389648,11348.549805,11417.429688,11430.209961
2008-08-22,11348.549805,11417.429688,11430.209961,11628.05957
2008-08-25,11417.429688,11430.209961,11628.05957,11386.25
2008-08-26,11430.209961,11628.05957,11386.25,11412.870117
2008-08-27,11628.05957,11386.25,11412.870117,11502.509766
2008-08-28,11386.25,11412.870117,11502.509766,11715.179688
2008-08-29,11412.870117,11502.509766,11715.179688,11543.959961
2008-09-02,11502.509766,11715.179688,11543.959961,11516.919922
2008-09-03,11715.179688,11543.959961,11516.919922,11532.879883
2008-09-04,11543.959961,11516.919922,11532.879883,11188.230469
2008-09-05,11516.919922,11532.879883,11188.230469,11220.959961
2008-09-08,11532.879883,11188.230469,11220.959961,11510.740234
2008-09-09,11188.230469,11220.959961,11510.740234,11230.730469
2008-09-10,11220.959961,11510.740234,11230.730469,11268.919922
2008-09-11,11510.740234,11230.730469,11268.919922,11433.709961
2008-09-12,11230.730469,11268.919922,11433.709961,11421.990234
2008-09-15,11268.919922,11433.709961,11421.990234,10917.509766
2008-09-16,11433.709961,11421.990234,10917.509766,11059.019531
2008-09-17,11421.990234,10917.509766,11059.019531,10609.660156
2008-09-18,10917.509766,11059.019531,10609.660156,11019.69043
2008-09-19,11059.019531,10609.660156,11019.69043,11388.44043
2008-09-22,10609.660156,11019.69043,11388.44043,11015.69043
2008-09-23,11019.69043,11388.44043,11015.69043,10854.169922
2008-09-24,11388.44043,11015.69043,10854.169922,10825.169922
2008-09-25,11015.69043,10854.169922,10825.169922,11022.05957
2008-09-26,10854.169922,10825.169922,11022.05957,11143.129883
2008-09-29,10825.169922,11022.05957,11143.129883,10365.450195
2008-09-30,11022.05957,11143.129883,10365.450195,10850.660156
2008-10-01,11143.129883,10365.450195,10850.660156,10831.070313
2008-10-02,10365.450195,10850.660156,10831.070313,10482.849609
2008-10-03,10850.660156,10831.070313,10482.849609,10325.379883
2008-10-06,10831.070313,10482.849609,10325.379883,9955.5
2008-10-07,10482.849609,10325.379883,9955.5,9447.110352
2008-10-08,10325.379883,9955.5,9447.110352,9258.099609
2008-10-09,9955.5,9447.110352,9258.099609,8579.19043
2008-10-10,9447.110352,9258.099609,8579.19043,8451.19043
2008-10-13,9258.099609,8579.19043,8451.19043,9387.610352
2008-10-14,8579.19043,8451.19043,9387.610352,9310.990234
2008-10-15,8451.19043,9387.610352,9310.990234,8577.910156
2008-10-16,9387.610352,9310.990234,8577.910156,8979.259766
2008-10-17,9310.990234,8577.910156,8979.259766,8852.219727
2008-10-20,8577.910156,8979.259766,8852.219727,9265.429688
2008-10-21,8979.259766,8852.219727,9265.429688,9033.660156
2008-10-22,8852.219727,9265.429688,9033.660156,8519.209961
2008-10-23,9265.429688,9033.660156,8519.209961,8691.25
2008-10-24,9033.660156,8519.209961,8691.25,8378.950195
2008-10-27,8519.209961,8691.25,8378.950195,8175.77002
2008-10-28,8691.25,8378.950195,8175.77002,9065.120117
2008-10-29,8378.950195,8175.77002,9065.120117,8990.959961
2008-10-30,8175.77002,9065.120117,8990.959961,9180.69043
2008-10-31,9065.120117,8990.959961,9180.69043,9325.009766
2008-11-03,8990.959961,9180.69043,9325.009766,9319.830078
2008-11-04,9180.69043,9325.009766,9319.830078,9625.280273
2008-11-05,9325.009766,9319.830078,9625.280273,9139.269531
2008-11-06,9319.830078,9625.280273,9139.269531,8695.790039
2008-11-07,9625.280273,9139.269531,8695.790039,8943.80957
2008-11-10,9139.269531,8695.790039,8943.80957,8870.540039
2008-11-11,8695.790039,8943.80957,8870.540039,8693.959961
2008-11-12,8943.80957,8870.540039,8693.959961,8282.660156
2008-11-13,8870.540039,8693.959961,8282.660156,8835.25
2008-11-14,8693.959961,8282.660156,8835.25,8497.30957
2008-11-17,8282.660156,8835.25,8497.30957,8273.580078
2008-11-18,8835.25,8497.30957,8273.580078,8424.75
2008-11-19,8497.30957,8273.580078,8424.75,7997.279785
2008-11-20,8273.580078,8424.75,7997.279785,7552.290039
2008-11-21,8424.75,7997.279785,7552.290039,8046.419922
2008-11-24,7997.279785,7552.290039,8046.419922,8443.389648
2008-11-25,7552.290039,8046.419922,8443.389648,8479.469727
2008-11-26,8046.419922,8443.389648,8479.469727,8726.610352
2008-11-28,8443.389648,8479.469727,8726.610352,8829.040039
2008-12-01,8479.469727,8726.610352,8829.040039,8149.089844
2008-12-02,8726.610352,8829.040039,8149.089844,8419.089844
2008-12-03,8829.040039,8149.089844,8419.089844,8591.69043
2008-12-04,8149.089844,8419.089844,8591.69043,8376.240234
2008-12-05,8419.089844,8591.69043,8376.240234,8635.419922
2008-12-08,8591.69043,8376.240234,8635.419922,8934.179688
2008-12-09,8376.240234,8635.419922,8934.179688,8691.330078
2008-12-10,8635.419922,8934.179688,8691.330078,8761.419922
2008-12-11,8934.179688,8691.330078,8761.419922,8565.089844
2008-12-12,8691.330078,8761.419922,8565.089844,8629.679688
2008-12-15,8761.419922,8565.089844,8629.679688,8564.530273
2008-12-16,8565.089844,8629.679688,8564.530273,8924.139648
2008-12-17,8629.679688,8564.530273,8924.139648,8824.339844
2008-12-18,8564.530273,8924.139648,8824.339844,8604.990234
2008-12-19,8924.139648,8824.339844,8604.990234,8579.110352
2008-12-22,8824.339844,8604.990234,8579.110352,8519.69043
2008-12-23,8604.990234,8579.110352,8519.69043,8419.490234
2008-12-24,8579.110352,8519.69043,8419.490234,8468.480469
2008-12-26,8519.69043,8419.490234,8468.480469,8515.549805
2008-12-29,8419.490234,8468.480469,8515.549805,8483.929688
2008-12-30,8468.480469,8515.549805,8483.929688,8668.389648
2008-12-31,8515.549805,8483.929688,8668.389648,8776.389648
2009-01-02,8483.929688,8668.389648,8776.389648,9034.69043
2009-01-05,8668.389648,8776.389648,9034.69043,8952.889648
2009-01-06,8776.389648,9034.69043,8952.889648,9015.099609
2009-01-07,9034.69043,8952.889648,9015.099609,8769.700195
2009-01-08,8952.889648,9015.099609,8769.700195,8742.459961
2009-01-09,9015.099609,8769.700195,8742.459961,8599.179688
2009-01-12,8769.700195,8742.459961,8599.179688,8473.969727
2009-01-13,8742.459961,8599.179688,8473.969727,8448.55957
2009-01-14,8599.179688,8473.969727,8448.55957,8200.139648
2009-01-15,8473.969727,8448.55957,8200.139648,8212.490234
2009-01-16,8448.55957,8200.139648,8212.490234,8281.219727
2009-01-20,8200.139648,8212.490234,8281.219727,7949.089844
2009-01-21,8212.490234,8281.219727,7949.089844,8228.099609
2009-01-22,8281.219727,7949.089844,8228.099609,8122.799805
2009-01-23,7949.089844,8228.099609,8122.799805,8077.560059
2009-01-26,8228.099609,8122.799805,8077.560059,8116.029785
2009-01-27,8122.799805,8077.560059,8116.029785,8174.72998
2009-01-28,8077.560059,8116.029785,8174.72998,8375.450195
2009-01-29,8116.029785,8174.72998,8375.450195,8149.009766
2009-01-30,8174.72998,8375.450195,8149.009766,8000.859863
2009-02-02,8375.450195,8149.009766,8000.859863,7936.75
2009-02-03,8149.009766,8000.859863,7936.75,8078.359863
2009-02-04,8000.859863,7936.75,8078.359863,7956.660156
2009-02-05,7936.75,8078.359863,7956.660156,8063.069824
2009-02-06,8078.359863,7956.660156,8063.069824,8280.589844
2009-02-09,7956.660156,8063.069824,8280.589844,8270.870117
2009-02-10,8063.069824,8280.589844,8270.870117,7888.879883
2009-02-11,8280.589844,8270.870117,7888.879883,7939.529785
2009-02-12,8270.870117,7888.879883,7939.529785,7932.759766
2009-02-13,7888.879883,7939.529785,7932.759766,7850.410156
2009-02-17,7939.529785,7932.759766,7850.410156,7552.600098
2009-02-18,7932.759766,7850.410156,7552.600098,7555.629883
2009-02-19,7850.410156,7552.600098,7555.629883,7465.950195
2009-02-20,7552.600098,7555.629883,7465.950195,7365.669922
